record_ID,units_sold
221128,35.0
221132,60.0
221133,158.0
221134,44.0
221135,31.0
221136,50.0
221137,33.0
221138,24.0
221140,36.0
221141,31.0
221142,26.0
221145,23.0
221146,22.0
221149,85.0
221150,126.0
221151,70.0
221152,29.0
221153,19.0
221154,32.0
221155,45.0
221156,31.0
221158,16.0
221159,15.0
221162,67.0
221163,64.0
221164,29.0
221166,26.0
221167,56.0
221168,41.0
221169,13.0
221170,18.0
221171,20.0
221172,125.0
221173,147.0
221174,72.0
221175,28.0
221176,26.0
221178,46.0
221179,46.0
221180,44.0
221181,22.0
221182,23.0
221183,48.0
221184,6.0
221186,17.0
221187,16.0
221191,24.0
221192,21.0
221196,61.0
221197,41.0
221198,12.0
221201,22.0
221202,17.0
221205,18.0
221206,153.0
221207,106.0
221208,55.0
221210,41.0
221211,42.0
221212,90.0
221216,198.0
221217,197.0
221218,101.0
221219,23.0
221220,16.0
221221,55.0
221222,36.0
221223,24.0
221224,21.0
221225,24.0
221226,58.0
221228,20.0
221232,113.0
221233,95.0
221234,54.0
221237,56.0
221238,62.0
221239,118.0
221240,17.0
221243,106.0
221244,250.0
221245,92.0
221248,58.0
221249,39.0
221250,19.0
221252,35.0
221253,60.0
221254,17.0
221256,69.0
221257,68.0
221258,35.0
221260,20.0
221261,38.0
221262,50.0
221263,13.0
221264,12.0
221265,15.0
221266,105.0
221267,124.0
221268,56.0
221269,26.0
221270,25.0
221271,41.0
221272,51.0
221273,37.0
221274,12.0
221275,32.0
221276,26.0
221277,6.0
221278,13.0
221280,13.0
221281,36.0
221282,24.0
221284,13.0
221285,28.0
221286,24.0
221287,16.0
221289,15.0
221290,61.0
221291,69.0
221292,22.0
221293,20.0
221294,36.0
221295,25.0
221297,15.0
221298,15.0
221299,6.0
221307,21.0
221311,75.0
221312,44.0
221313,29.0
221315,28.0
221316,36.0
221317,60.0
221319,63.0
221320,112.0
221321,48.0
221322,10.0
221324,33.0
221325,27.0
221326,14.0
221329,28.0
221331,9.0
221332,54.0
221333,33.0
221334,9.0
221335,23.0
221336,26.0
221337,8.0
221338,65.0
221339,95.0
221340,38.0
221341,20.0
221342,17.0
221343,36.0
221344,33.0
221345,28.0
221346,12.0
221347,15.0
221348,24.0
221351,10.0
221352,23.0
221353,196.0
221354,167.0
221355,96.0
221358,56.0
221359,76.0
221360,106.0
221363,21.0
221364,149.0
221365,368.0
221366,146.0
221367,26.0
221371,67.0
221372,58.0
221373,121.0
221375,20.0
221376,64.0
221378,23.0
221379,9.0
221381,9.0
221383,11.0
221384,28.0
221386,11.0
221388,67.0
221389,87.0
221390,24.0
221391,11.0
221392,62.0
221393,35.0
221399,89.0
221400,66.0
221401,47.0
221403,50.0
221404,48.0
221405,82.0
221409,76.0
221410,169.0
221411,62.0
221414,38.0
221415,45.0
221417,17.0
221419,51.0
221420,11.0
221422,111.0
221423,84.0
221424,45.0
221425,34.0
221426,40.0
221427,78.0
221429,100.0
221430,174.0
221431,72.0
221432,30.0
221433,19.0
221434,56.0
221435,31.0
221436,24.0
221438,24.0
221439,58.0
221440,5.0
221441,20.0
221444,16.0
221449,37.0
221452,7.0
221453,49.0
221454,30.0
221457,17.0
221459,40.0
221460,26.0
221462,21.0
221463,26.0
221464,79.0
221465,37.0
221466,12.0
221467,11.0
221469,116.0
221470,167.0
221471,65.0
221472,29.0
221473,29.0
221476,40.0
221477,31.0
221478,26.0
221480,30.0
221481,32.0
221485,27.0
221487,10.0
221488,17.0
221489,47.0
221490,45.0
221492,19.0
221493,17.0
221494,48.0
221495,97.0
221496,23.0
221498,9.0
221499,22.0
221500,26.0
221501,16.0
221504,197.0
221505,132.0
221506,29.0
221509,52.0
221510,63.0
221511,106.0
221514,17.0
221515,92.0
221516,205.0
221517,98.0
221518,14.0
221519,8.0
221520,55.0
221521,37.0
221522,22.0
221524,48.0
221525,57.0
221527,10.0
221530,180.0
221531,31.0
221532,7.0
221535,12.0
221536,42.0
221537,21.0
221538,13.0
221539,13.0
221540,13.0
221541,72.0
221542,72.0
221543,40.0
221544,11.0
221545,11.0
221547,49.0
221548,40.0
221549,17.0
221550,20.0
221551,21.0
221553,67.0
221554,53.0
221555,16.0
221556,16.0
221557,30.0
221558,32.0
221559,27.0
221560,25.0
221561,31.0
221562,78.0
221563,95.0
221564,35.0
221565,14.0
221566,12.0
221567,37.0
221568,42.0
221569,34.0
221571,20.0
221572,21.0
221574,11.0
221575,30.0
221576,33.0
221578,18.0
221579,62.0
221580,27.0
221583,54.0
221584,81.0
221585,32.0
221588,18.0
221589,25.0
221593,19.0
221594,7.0
221595,7.0
221596,13.0
221597,60.0
221598,50.0
221599,18.0
221600,18.0
221601,35.0
221602,28.0
221603,9.0
221604,9.0
221605,9.0
221606,72.0
221607,103.0
221608,32.0
221610,14.0
221611,29.0
221612,29.0
221613,23.0
221616,24.0
221617,9.0
221619,11.0
221620,73.0
221621,46.0
221622,32.0
221624,24.0
221625,28.0
221626,54.0
221629,17.0
221630,51.0
221631,112.0
221632,36.0
221633,30.0
221634,19.0
221639,60.0
221640,34.0
221641,24.0
221642,36.0
221643,50.0
221646,35.0
221647,111.0
221648,50.0
221651,30.0
221652,14.0
221656,12.0
221657,67.0
221658,44.0
221659,23.0
221661,27.0
221662,41.0
221663,56.0
221664,78.0
221665,172.0
221666,67.0
221669,32.0
221670,40.0
221671,21.0
221673,24.0
221674,26.0
221675,8.0
221676,14.0
221679,14.0
221680,15.0
221681,12.0
221682,28.0
221687,39.0
221688,58.0
221690,11.0
221691,39.0
221692,23.0
221695,36.0
221696,30.0
221697,8.0
221699,14.0
221701,61.0
221702,68.0
221703,29.0
221704,19.0
221705,14.0
221706,23.0
221707,25.0
221708,19.0
221711,17.0
221713,8.0
221715,45.0
221716,44.0
221717,27.0
221718,11.0
221720,18.0
221721,30.0
221722,29.0
221723,11.0
221725,13.0
221726,75.0
221727,89.0
221728,32.0
221730,8.0
221731,24.0
221732,38.0
221733,30.0
221735,18.0
221736,20.0
221739,20.0
221744,44.0
221745,27.0
221746,12.0
221747,17.0
221748,16.0
221749,55.0
221750,67.0
221751,22.0
221752,13.0
221753,24.0
221757,21.0
221758,31.0
221759,24.0
221760,11.0
221761,11.0
221762,28.0
221763,15.0
221764,10.0
221765,11.0
221766,80.0
221767,68.0
221768,32.0
221769,13.0
221771,45.0
221772,33.0
221775,20.0
221777,68.0
221778,68.0
221781,20.0
221782,30.0
221783,34.0
221784,12.0
221785,11.0
221786,13.0
221787,84.0
221788,131.0
221789,46.0
221790,31.0
221791,26.0
221792,35.0
221793,26.0
221794,24.0
221796,12.0
221797,21.0
221798,16.0
221799,135.0
221800,114.0
221801,44.0
221803,59.0
221804,68.0
221805,104.0
221808,24.0
221809,83.0
221810,300.0
221811,87.0
221814,57.0
221815,52.0
221819,52.0
221823,44.0
221824,37.0
221825,11.0
221827,14.0
221828,30.0
221829,26.0
221832,60.0
221833,88.0
221834,36.0
221835,22.0
221836,19.0
221837,27.0
221838,21.0
221842,24.0
221844,19.0
221845,17.0
221847,12.0
221848,28.0
221849,61.0
221850,26.0
221853,86.0
221854,139.0
221855,33.0
221857,20.0
221858,69.0
221859,33.0
221862,26.0
221865,47.0
221866,49.0
221867,20.0
221869,27.0
221870,58.0
221871,46.0
221872,21.0
221873,24.0
221874,21.0
221875,95.0
221876,145.0
221877,48.0
221878,16.0
221880,33.0
221881,26.0
221882,23.0
221883,21.0
221884,30.0
221885,26.0
221887,52.0
221888,48.0
221891,21.0
221892,31.0
221893,50.0
221895,44.0
221896,101.0
221897,39.0
221900,32.0
221904,26.0
221907,98.0
221908,68.0
221909,24.0
221911,39.0
221912,47.0
221913,66.0
221917,58.0
221918,188.0
221919,60.0
221920,49.0
221921,35.0
221922,24.0
221925,37.0
221927,201.0
221928,119.0
221929,72.0
221932,54.0
221933,58.0
221934,110.0
221936,109.0
221937,285.0
221938,99.0
221939,35.0
221940,33.0
221942,63.0
221943,47.0
221944,34.0
221945,23.0
221946,26.0
221947,107.0
221948,6.0
221949,23.0
221950,219.0
221951,169.0
221952,59.0
221953,16.0
221955,67.0
221956,71.0
221957,129.0
221961,107.0
221962,285.0
221963,96.0
221964,16.0
221965,12.0
221967,75.0
221968,52.0
221969,31.0
221970,18.0
221971,43.0
221972,87.0
221974,17.0
221978,18.0
221979,15.0
221980,10.0
221981,11.0
221982,19.0
221983,40.0
221984,25.0
221987,88.0
221988,92.0
221989,26.0
221990,6.0
221991,19.0
221993,49.0
221996,20.0
221998,25.0
221999,27.0
222001,12.0
222002,19.0
222003,14.0
222006,54.0
222007,63.0
222008,17.0
222011,15.0
222012,47.0
222013,31.0
222015,12.0
222016,17.0
222017,8.0
222020,10.0
222022,23.0
222024,13.0
222026,21.0
222030,113.0
222031,87.0
222032,41.0
222033,35.0
222034,40.0
222035,74.0
222039,90.0
222040,189.0
222041,65.0
222042,16.0
222043,8.0
222044,45.0
222045,34.0
222047,24.0
222048,21.0
222049,38.0
222052,67.0
222053,31.0
222056,33.0
222057,36.0
222060,55.0
222061,110.0
222062,51.0
222065,31.0
222066,15.0
222067,10.0
222070,27.0
222073,143.0
222074,87.0
222075,42.0
222077,35.0
222078,53.0
222079,88.0
222082,82.0
222083,215.0
222084,74.0
222085,25.0
222087,42.0
222088,35.0
222089,20.0
222091,25.0
222092,45.0
222094,19.0
222095,20.0
222100,27.0
222101,16.0
222104,12.0
222105,82.0
222106,60.0
222107,27.0
222108,6.0
222110,13.0
222112,38.0
222114,17.0
222117,32.0
222118,34.0
222121,16.0
222122,21.0
222124,62.0
222125,102.0
222126,30.0
222127,23.0
222128,18.0
222129,31.0
222130,27.0
222131,24.0
222133,20.0
222134,24.0
222136,12.0
222137,18.0
222138,15.0
222142,19.0
222143,42.0
222144,23.0
222145,15.0
222146,14.0
222147,12.0
222148,63.0
222149,128.0
222150,28.0
222153,19.0
222154,26.0
222155,17.0
222158,149.0
222159,90.0
222160,61.0
222161,34.0
222162,23.0
222163,62.0
222164,98.0
222165,134.0
222167,11.0
222168,15.0
222169,171.0
222170,443.0
222171,142.0
222172,27.0
222173,16.0
222176,79.0
222177,64.0
222178,27.0
222180,58.0
222181,97.0
222182,6.0
222183,31.0
222184,18.0
222186,55.0
222187,40.0
222188,23.0
222190,40.0
222191,43.0
222192,60.0
222193,25.0
222196,56.0
222197,162.0
222198,55.0
222199,50.0
222200,27.0
222201,20.0
222203,68.0
222204,36.0
222205,84.0
222206,69.0
222207,33.0
222208,33.0
222209,40.0
222210,63.0
222214,81.0
222215,211.0
222216,54.0
222217,53.0
222218,48.0
222222,37.0
222223,5.0
222225,196.0
222226,144.0
222227,88.0
222230,83.0
222231,99.0
222232,124.0
222233,16.0
222236,185.0
222237,447.0
222238,142.0
222239,24.0
222243,80.0
222244,105.0
222245,66.0
222247,43.0
222248,110.0
222249,23.0
222252,76.0
222253,61.0
222254,16.0
222255,20.0
222256,39.0
222257,40.0
222258,13.0
222259,14.0
222260,17.0
222261,128.0
222262,125.0
222263,55.0
222264,31.0
222265,35.0
222267,48.0
222268,71.0
222269,58.0
222271,22.0
222272,44.0
222273,6.0
222275,17.0
222279,31.0
222280,19.0
222281,10.0
222282,12.0
222283,81.0
222284,112.0
222285,26.0
222286,6.0
222287,19.0
222288,77.0
222289,42.0
222292,22.0
222294,56.0
222295,70.0
222297,16.0
222298,33.0
222299,23.0
222301,16.0
222303,45.0
222304,91.0
222305,21.0
222307,16.0
222308,17.0
222309,13.0
222312,54.0
222313,53.0
222314,11.0
222316,27.0
222317,49.0
222318,43.0
222319,21.0
222320,24.0
222321,25.0
222322,93.0
222323,106.0
222324,38.0
222325,20.0
222326,15.0
222327,34.0
222328,30.0
222329,24.0
222331,19.0
222332,23.0
222334,151.0
222335,109.0
222336,37.0
222337,41.0
222338,56.0
222339,97.0
222341,16.0
222342,104.0
222343,133.0
222344,89.0
222345,16.0
222346,10.0
222347,54.0
222348,37.0
222351,25.0
222352,67.0
222358,71.0
222359,55.0
222360,16.0
222361,43.0
222362,45.0
222363,92.0
222367,64.0
222368,183.0
222369,77.0
222370,52.0
222371,28.0
222374,37.0
222375,8.0
222376,46.0
222377,36.0
222378,11.0
222379,38.0
222380,57.0
222381,34.0
222385,78.0
222386,185.0
222387,60.0
222388,51.0
222389,104.0
222390,57.0
222392,66.0
222393,59.0
222396,36.0
222398,11.0
222399,27.0
222400,28.0
222401,6.0
222404,79.0
222405,98.0
222406,43.0
222407,21.0
222408,20.0
222409,30.0
222410,68.0
222411,30.0
222412,12.0
222413,17.0
222414,19.0
222416,12.0
222418,124.0
222419,88.0
222420,53.0
222423,54.0
222424,56.0
222425,97.0
222428,105.0
222429,270.0
222430,99.0
222431,13.0
222432,8.0
222434,56.0
222435,47.0
222436,22.0
222438,36.0
222439,61.0
222441,12.0
222444,11.0
222445,41.0
222446,22.0
222448,18.0
222449,34.0
222450,26.0
222454,78.0
222455,105.0
222456,41.0
222457,25.0
222458,18.0
222459,30.0
222460,29.0
222461,23.0
222464,25.0
222465,11.0
222466,8.0
222467,20.0
222468,18.0
222469,23.0
222470,26.0
222471,29.0
222475,32.0
222476,56.0
222479,25.0
222480,11.0
222482,142.0
222483,87.0
222484,59.0
222487,68.0
222488,85.0
222489,122.0
222492,20.0
222493,129.0
222494,145.0
222495,110.0
222496,28.0
222497,13.0
222498,77.0
222499,60.0
222500,34.0
222502,21.0
222503,40.0
222504,20.0
222507,72.0
222508,80.0
222509,19.0
222510,14.0
222512,23.0
222513,60.0
222514,39.0
222515,16.0
222516,16.0
222517,13.0
222518,89.0
222519,64.0
222520,40.0
222521,24.0
222522,23.0
222523,36.0
222524,43.0
222525,29.0
222526,9.0
222527,13.0
222528,14.0
222530,10.0
222531,17.0
222532,38.0
222533,30.0
222534,34.0
222537,33.0
222538,30.0
222539,11.0
222540,12.0
222542,80.0
222543,57.0
222544,37.0
222545,13.0
222546,9.0
222548,29.0
222549,49.0
222550,34.0
222552,15.0
222553,16.0
222555,6.0
222556,8.0
222557,13.0
222558,227.0
222559,200.0
222560,69.0
222561,25.0
222563,77.0
222564,120.0
222565,191.0
222569,193.0
222570,194.0
222571,156.0
222572,28.0
222573,23.0
222575,113.0
222576,67.0
222577,41.0
222578,15.0
222579,35.0
222580,52.0
222581,8.0
222582,55.0
222584,22.0
222585,89.0
222586,81.0
222588,37.0
222589,42.0
222590,80.0
222593,17.0
222594,82.0
222595,61.0
222596,64.0
222597,12.0
222598,8.0
222599,48.0
222600,25.0
222603,18.0
222604,22.0
222608,147.0
222609,84.0
222610,67.0
222611,20.0
222613,71.0
222614,88.0
222615,129.0
222617,141.0
222618,157.0
222619,121.0
222620,28.0
222621,12.0
222623,78.0
222624,64.0
222626,15.0
222627,23.0
222628,44.0
222630,32.0
222633,38.0
222637,19.0
222638,32.0
222639,28.0
222640,13.0
222641,13.0
222642,13.0
222643,66.0
222644,58.0
222645,31.0
222646,16.0
222647,13.0
222649,29.0
222650,47.0
222651,32.0
222652,12.0
222653,16.0
222654,17.0
222655,31.0
222656,24.0
222658,9.0
222659,23.0
222660,21.0
222661,10.0
222664,99.0
222665,30.0
222666,26.0
222667,9.0
222670,29.0
222671,23.0
222674,13.0
222677,37.0
222678,27.0
222681,20.0
222682,55.0
222683,47.0
222684,9.0
222687,131.0
222688,80.0
222689,78.0
222690,30.0
222691,29.0
222693,47.0
222694,56.0
222695,34.0
222696,9.0
222697,13.0
222698,15.0
222700,20.0
222701,20.0
222702,32.0
222705,14.0
222706,36.0
222707,18.0
222709,15.0
222710,43.0
222711,35.0
222712,11.0
222713,12.0
222714,25.0
222717,10.0
222722,9.0
222723,15.0
222724,31.0
222725,17.0
222726,10.0
222728,31.0
222729,21.0
222730,22.0
222733,11.0
222734,12.0
222737,6.0
222738,86.0
222739,54.0
222740,37.0
222742,42.0
222743,55.0
222744,91.0
222747,98.0
222748,77.0
222749,74.0
222750,10.0
222752,64.0
222753,39.0
222754,21.0
222755,21.0
222756,24.0
222757,48.0
222758,10.0
222760,63.0
222761,61.0
222762,18.0
222764,36.0
222765,38.0
222766,35.0
222770,61.0
222771,65.0
222772,45.0
222773,31.0
222774,59.0
222775,32.0
222776,15.0
222778,25.0
222779,31.0
222780,26.0
222783,24.0
222784,23.0
222788,82.0
222789,65.0
222790,54.0
222791,22.0
222792,19.0
222793,31.0
222794,40.0
222795,30.0
222797,10.0
222798,13.0
222801,68.0
222802,65.0
222803,29.0
222805,26.0
222806,55.0
222807,41.0
222808,13.0
222809,18.0
222810,19.0
222811,122.0
222812,65.0
222813,70.0
222814,24.0
222815,21.0
222817,45.0
222818,47.0
222819,43.0
222820,13.0
222821,13.0
222822,22.0
222823,6.0
222825,17.0
222826,16.0
222830,23.0
222831,21.0
222835,39.0
222836,31.0
222837,15.0
222840,20.0
222841,17.0
222844,13.0
222845,156.0
222846,108.0
222847,57.0
222849,41.0
222850,42.0
222851,91.0
222855,100.0
222856,87.0
222857,91.0
222858,23.0
222859,16.0
222860,64.0
222861,43.0
222862,24.0
222863,9.0
222864,15.0
222865,35.0
222867,20.0
222872,116.0
222873,91.0
222874,40.0
222877,57.0
222878,63.0
222879,119.0
222880,17.0
222883,106.0
222884,94.0
222885,92.0
222888,58.0
222889,38.0
222890,19.0
222892,19.0
222893,32.0
222894,39.0
222896,69.0
222897,68.0
222898,36.0
222900,20.0
222901,40.0
222902,43.0
222903,13.0
222904,12.0
222905,15.0
222906,106.0
222907,61.0
222908,51.0
222909,32.0
222910,25.0
222911,40.0
222912,55.0
222913,36.0
222914,11.0
222915,22.0
222916,18.0
222917,6.0
222918,13.0
222920,17.0
222921,37.0
222922,24.0
222924,11.0
222925,28.0
222926,24.0
222927,16.0
222929,15.0
222930,57.0
222931,45.0
222932,22.0
222933,20.0
222934,38.0
222935,24.0
222937,12.0
222938,13.0
222939,6.0
222947,21.0
222951,69.0
222952,41.0
222953,28.0
222955,28.0
222956,36.0
222957,61.0
222959,53.0
222960,61.0
222961,45.0
222962,11.0
222964,33.0
222965,22.0
222966,14.0
222969,21.0
222971,9.0
222972,54.0
222973,33.0
222974,10.0
222975,22.0
222976,26.0
222977,8.0
222978,66.0
222979,58.0
222980,43.0
222981,20.0
222982,17.0
222983,36.0
222984,33.0
222985,27.0
222986,9.0
222987,12.0
222988,16.0
222991,14.0
222992,42.0
222993,188.0
222994,173.0
222995,94.0
222998,57.0
222999,76.0
223000,111.0
223003,21.0
223004,138.0
223005,159.0
223006,131.0
223007,26.0
223011,67.0
223012,65.0
223013,104.0
223015,16.0
223016,42.0
223018,23.0
223019,17.0
223021,9.0
223023,12.0
223024,27.0
223026,11.0
223028,68.0
223029,49.0
223030,18.0
223031,11.0
223032,61.0
223033,34.0
223039,91.0
223040,60.0
223041,43.0
223043,50.0
223044,49.0
223045,83.0
223049,63.0
223050,67.0
223051,62.0
223054,37.0
223055,55.0
223057,12.0
223059,31.0
223060,11.0
223062,105.0
223063,87.0
223064,44.0
223065,33.0
223066,40.0
223067,78.0
223069,82.0
223070,62.0
223071,72.0
223072,27.0
223073,19.0
223074,56.0
223075,31.0
223076,22.0
223078,16.0
223079,35.0
223080,5.0
223081,20.0
223084,16.0
223089,37.0
223092,7.0
223093,45.0
223094,30.0
223097,12.0
223099,40.0
223100,26.0
223102,21.0
223103,26.0
223104,79.0
223105,37.0
223106,12.0
223107,11.0
223109,113.0
223110,71.0
223111,62.0
223112,29.0
223113,25.0
223116,39.0
223117,29.0
223118,25.0
223120,17.0
223121,17.0
223125,27.0
223127,10.0
223128,18.0
223129,48.0
223130,33.0
223132,19.0
223133,17.0
223134,49.0
223135,62.0
223136,25.0
223138,9.0
223139,21.0
223140,27.0
223141,16.0
223144,189.0
223145,128.0
223146,30.0
223149,52.0
223150,63.0
223151,107.0
223154,16.0
223155,87.0
223156,79.0
223157,84.0
223158,14.0
223159,8.0
223160,54.0
223161,45.0
223162,21.0
223164,29.0
223165,34.0
223167,10.0
223170,174.0
223171,31.0
223172,7.0
223175,12.0
223176,41.0
223177,21.0
223178,13.0
223179,13.0
223180,13.0
223181,70.0
223182,54.0
223183,34.0
223184,11.0
223185,11.0
223187,52.0
223188,40.0
223189,11.0
223190,13.0
223191,15.0
223193,67.0
223194,65.0
223195,16.0
223196,17.0
223197,30.0
223198,32.0
223199,27.0
223200,25.0
223201,30.0
223202,77.0
223203,56.0
223204,30.0
223205,14.0
223206,15.0
223207,37.0
223208,42.0
223209,33.0
223211,13.0
223212,15.0
223214,11.0
223215,30.0
223216,33.0
223218,18.0
223219,63.0
223220,27.0
223223,53.0
223224,54.0
223225,32.0
223228,18.0
223229,18.0
223232,7.0
223233,7.0
223234,12.0
223235,20.0
223236,61.0
223237,50.0
223238,19.0
223239,18.0
223240,35.0
223241,29.0
223242,8.0
223243,9.0
223244,9.0
223245,64.0
223246,60.0
223247,32.0
223249,14.0
223250,29.0
223251,31.0
223252,23.0
223255,12.0
223256,9.0
223258,15.0
223259,54.0
223260,44.0
223261,23.0
223263,24.0
223264,29.0
223265,54.0
223268,17.0
223269,44.0
223270,50.0
223271,35.0
223272,29.0
223273,14.0
223278,61.0
223279,36.0
223280,24.0
223281,38.0
223282,50.0
223285,39.0
223286,63.0
223287,39.0
223290,30.0
223291,14.0
223295,12.0
223296,68.0
223297,46.0
223298,24.0
223300,28.0
223301,38.0
223302,55.0
223303,79.0
223304,48.0
223305,67.0
223308,32.0
223309,48.0
223310,20.0
223312,13.0
223313,17.0
223314,8.0
223315,18.0
223318,14.0
223319,15.0
223320,11.0
223321,28.0
223326,35.0
223327,36.0
223329,11.0
223330,39.0
223331,22.0
223334,33.0
223335,30.0
223336,7.0
223338,14.0
223340,61.0
223341,41.0
223342,32.0
223343,16.0
223344,14.0
223345,23.0
223346,26.0
223347,18.0
223350,11.0
223352,10.0
223354,45.0
223355,44.0
223356,27.0
223357,11.0
223359,18.0
223360,30.0
223361,29.0
223362,11.0
223364,13.0
223365,66.0
223366,55.0
223367,35.0
223369,8.0
223370,25.0
223371,38.0
223372,29.0
223374,12.0
223375,13.0
223378,20.0
223383,44.0
223384,20.0
223385,12.0
223386,16.0
223387,16.0
223388,50.0
223389,42.0
223390,20.0
223391,13.0
223392,23.0
223396,8.0
223397,31.0
223398,20.0
223399,11.0
223400,10.0
223401,29.0
223402,15.0
223403,10.0
223404,11.0
223405,81.0
223406,44.0
223407,34.0
223408,13.0
223411,44.0
223412,32.0
223415,16.0
223417,68.0
223418,68.0
223421,20.0
223422,31.0
223423,34.0
223424,10.0
223425,11.0
223426,13.0
223427,69.0
223428,64.0
223429,33.0
223430,26.0
223431,21.0
223432,35.0
223433,26.0
223434,24.0
223436,8.0
223437,14.0
223438,16.0
223439,138.0
223440,105.0
223441,45.0
223443,59.0
223444,68.0
223445,104.0
223448,24.0
223449,84.0
223450,111.0
223451,81.0
223454,57.0
223455,51.0
223459,39.0
223463,44.0
223464,36.0
223465,11.0
223467,14.0
223468,31.0
223469,25.0
223472,68.0
223473,54.0
223474,30.0
223475,22.0
223476,22.0
223477,29.0
223478,19.0
223482,11.0
223484,19.0
223485,17.0
223487,13.0
223488,27.0
223489,60.0
223490,26.0
223493,84.0
223494,63.0
223495,25.0
223497,17.0
223498,71.0
223499,33.0
223502,14.0
223505,48.0
223506,48.0
223507,24.0
223509,27.0
223510,58.0
223511,46.0
223512,21.0
223513,24.0
223514,21.0
223515,67.0
223516,64.0
223517,45.0
223518,16.0
223520,32.0
223521,25.0
223522,23.0
223523,11.0
223524,17.0
223525,14.0
223527,47.0
223528,45.0
223531,21.0
223532,30.0
223533,50.0
223535,46.0
223536,59.0
223537,34.0
223540,32.0
223543,17.0
223546,100.0
223547,71.0
223548,38.0
223550,40.0
223551,48.0
223552,67.0
223556,69.0
223557,68.0
223558,56.0
223559,48.0
223560,40.0
223561,22.0
223564,23.0
223566,188.0
223567,124.0
223568,68.0
223571,54.0
223572,58.0
223573,106.0
223575,112.0
223576,122.0
223577,80.0
223578,38.0
223579,33.0
223581,62.0
223582,46.0
223583,34.0
223584,15.0
223585,17.0
223586,53.0
223587,6.0
223588,23.0
223591,223.0
223592,169.0
223593,60.0
223594,16.0
223596,67.0
223597,71.0
223598,126.0
223602,105.0
223603,122.0
223604,95.0
223605,16.0
223606,12.0
223608,74.0
223609,45.0
223610,31.0
223611,15.0
223612,28.0
223613,47.0
223615,17.0
223619,19.0
223620,15.0
223621,10.0
223622,11.0
223623,14.0
223624,40.0
223625,25.0
223628,90.0
223629,50.0
223630,27.0
223631,6.0
223632,19.0
223634,40.0
223637,14.0
223639,25.0
223640,27.0
223642,12.0
223643,20.0
223644,14.0
223647,53.0
223648,38.0
223649,18.0
223652,15.0
223653,44.0
223654,31.0
223656,6.0
223657,10.0
223658,8.0
223661,10.0
223663,18.0
223665,13.0
223667,25.0
223671,105.0
223672,82.0
223673,43.0
223674,35.0
223675,40.0
223676,67.0
223680,90.0
223681,71.0
223682,70.0
223683,23.0
223684,8.0
223685,44.0
223686,33.0
223688,14.0
223689,16.0
223690,27.0
223693,68.0
223694,32.0
223697,30.0
223698,37.0
223701,56.0
223702,60.0
223703,40.0
223706,31.0
223707,15.0
223708,10.0
223711,18.0
223714,146.0
223715,90.0
223716,43.0
223718,35.0
223719,53.0
223720,88.0
223723,77.0
223724,79.0
223725,66.0
223726,25.0
223728,41.0
223729,27.0
223730,20.0
223732,15.0
223733,29.0
223735,20.0
223736,20.0
223741,28.0
223742,16.0
223745,12.0
223746,84.0
223747,42.0
223748,27.0
223749,6.0
223751,13.0
223753,37.0
223755,12.0
223758,32.0
223759,34.0
223762,16.0
223763,18.0
223765,65.0
223766,63.0
223767,32.0
223768,23.0
223769,18.0
223770,30.0
223771,27.0
223772,24.0
223774,7.0
223775,13.0
223777,12.0
223778,18.0
223779,15.0
223783,17.0
223784,42.0
223785,23.0
223786,14.0
223787,14.0
223788,12.0
223789,50.0
223790,63.0
223791,27.0
223794,19.0
223795,26.0
223796,17.0
223799,152.0
223800,86.0
223801,58.0
223802,33.0
223803,23.0
223804,63.0
223805,99.0
223806,139.0
223808,11.0
223809,15.0
223810,174.0
223811,190.0
223812,140.0
223813,27.0
223814,16.0
223817,78.0
223818,70.0
223819,27.0
223821,35.0
223822,49.0
223823,6.0
223824,31.0
223825,68.0
223827,51.0
223828,41.0
223829,22.0
223831,40.0
223832,44.0
223833,60.0
223834,24.0
223837,56.0
223838,60.0
223839,48.0
223840,50.0
223841,35.0
223842,20.0
223844,39.0
223845,24.0
223846,85.0
223847,70.0
223848,32.0
223849,35.0
223850,40.0
223851,63.0
223855,63.0
223856,78.0
223857,55.0
223858,52.0
223859,38.0
223863,23.0
223864,5.0
223866,198.0
223867,131.0
223868,89.0
223871,84.0
223872,100.0
223873,123.0
223874,16.0
223877,175.0
223878,194.0
223879,136.0
223880,24.0
223883,79.0
223884,103.0
223885,65.0
223887,31.0
223888,52.0
223889,23.0
223892,77.0
223893,61.0
223894,20.0
223895,19.0
223896,39.0
223897,40.0
223898,13.0
223899,14.0
223900,17.0
223901,129.0
223902,64.0
223903,51.0
223904,31.0
223905,28.0
223907,48.0
223908,72.0
223909,57.0
223911,14.0
223912,29.0
223913,6.0
223915,17.0
223919,31.0
223920,19.0
223921,10.0
223922,12.0
223923,82.0
223924,64.0
223925,26.0
223926,6.0
223927,18.0
223928,75.0
223929,42.0
223932,15.0
223934,38.0
223935,47.0
223937,16.0
223938,32.0
223939,23.0
223941,16.0
223943,46.0
223944,54.0
223945,19.0
223947,16.0
223948,16.0
223949,13.0
223952,54.0
223953,54.0
223954,13.0
223956,27.0
223957,52.0
223958,43.0
223959,20.0
223960,24.0
223961,25.0
223962,84.0
223963,69.0
223964,36.0
223965,20.0
223966,15.0
223967,33.0
223968,29.0
223969,23.0
223971,13.0
223972,15.0
